Source_file,Name,Date,Time,Site_name,Transect_number,Transect_ID,Mode_num,Mode,Battery_V,Battery_A,Battery_W,Battery_mAh_used,Battery_Wh_used,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_std,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt,BR_encrust,BR_filam,BR_fucus,BR_sarg,GR_filam,GR_ulva,KE_5rib,KE_bull,KE_holdfas,KE_sieve,KE_stipe,KE_sugar,MS,RE_CCA,RE_branch,RE_bush,RE_encrust,RE_fil,RE_leaf,SI,SI_kelpBry,SU_anth,SU_bould,SU_cob,SU_peb,SU_sand,SU_shell,SU_silt,SU_wood,unknown
CNL_W25,2025_01_27_10-33-55.jpg,1/27/2025,10:33:55,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.61034267,2.039741379,27.76047216,827,11.25,47.6196461,-122.3630338,47.6196368,-122.3630446,22.24900723,-14.88197851,47.61963881,-122.3630567,0.836206874,-7.539999962,-5.878482129,VFR_alt,139.4777307,0.051082284,1.457027129,1.532392566,0.049727097,8.060052872,-7.539999962,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0.9,0.02,0,0,0,0
CNL_W25,2025_01_27_10-34-10.jpg,1/27/2025,10:34:10,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.62034483,1.716637931,23.37998698,836,11.38888889,47.6196296,-122.3630427,47.6196317,-122.3630378,21.67334843,-14.3728385,47.61963363,-122.36305,0.798555998,-7.539999962,-5.840005663,VFR_alt,143.2833158,0.043779116,1.39142333,1.397431143,0.060557884,8.069233894,-7.539999962,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0.86,0,0,0.06,0,0.02
CNL_W25,2025_01_27_10-34-25.jpg,1/27/2025,10:34:25,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60106034,2.474482759,33.65517621,846,11.52777778,47.6196187,-122.3630408,47.6196211,-122.3630306,20.50215816,-13.83747435,47.61962326,-122.3630429,0.83312498,-7.539999962,-5.873824318,VFR_alt,146.0395739,0.088092059,1.451657163,1.521428396,0.102864289,8.068951607,-7.539999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.94,0,0,0.02,0,0
CNL_W25,2025_01_27_10-34-37.jpg,1/27/2025,10:34:37,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59972473,2.473139785,33.63252422,854,11.63888889,47.6196196,-122.3630297,47.6196124,-122.3630298,19.52416134,-13.77015448,47.61961447,-122.363042,0.816215036,-7.710000038,-6.026459105,VFR_alt,139.1442669,0.099034354,1.422192866,1.460232163,0.078076456,8.230392456,-7.710000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.9,0,0,0.08,0,0
CNL_W25,2025_01_27_10-34-52.jpg,1/27/2025,10:34:52,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59348035,2.788689956,37.90763079,864,11.75,47.6196144,-122.3630259,47.6196045,-122.363024,18.64932537,-13.33722067,47.6196066,-122.3630363,0.816790374,-7.71999979,-6.036759698,VFR_alt,143.3340334,0.119549559,1.423195349,1.462165456,0.087640561,8.246501923,-7.71999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.96,0,0,0.02,0,0
CNL_W25,2025_01_27_10-35-07.jpg,1/27/2025,10:35:07,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60599145,2.747307692,37.37666423,873,11.88888889,47.6196014,-122.3630315,47.6195957,-122.3630196,17.66927624,-13.01113462,47.61959778,-122.3630319,0.836367499,-7.739999771,-6.076508878,VFR_alt,151.0962017,0.084730066,1.457307005,1.53297821,0.086714185,8.263123512,-7.739999771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.94,0,0,0.04,0,0
CNL_W25,2025_01_27_10-35-28.jpg,1/27/2025,10:35:28,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60045133,2.332986726,31.72926111,885,12.05555556,47.6195959,-122.3630243,47.619589,-122.3630136,16.923419,-12.55874205,47.6195911,-122.3630261,0.812610612,-7.829999924,-6.143580965,VFR_alt,151.938258,0.083155229,1.41591243,1.447043987,0.063462866,8.357934952,-7.829999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.02,0,0.04,0,0
CNL_W25,2025_01_27_10-35-46.jpg,1/27/2025,10:35:46,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60121166,2.206457883,30.01017816,895,12.16666667,47.6195874,-122.3630121,47.6195812,-122.363007,16.06028461,-12.06663847,47.61958334,-122.3630196,0.822980552,-7.789999962,-6.114699838,VFR_alt,151.9421533,0.091579574,1.433981264,1.484386822,0.089847516,8.316823959,-7.789999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.92,0,0,0.06,0,0
CNL_W25,2025_01_27_10-36-01.jpg,1/27/2025,10:36:01,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60550215,2.128111588,28.95391107,903,12.30555556,47.6195778,-122.3629935,47.6195734,-122.3629997,15.18550205,-11.51401472,47.61957547,-122.3630122,0.825064366,-7.789999962,-6.117067492,VFR_alt,154.6191179,0.077991276,1.437612152,1.491761459,0.06574641,8.318693161,-7.789999962,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0.74,0.02,0.02,0.14,0,0
CNL_W25,2025_01_27_10-36-13.jpg,1/27/2025,10:36:13,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60698291,2.117820513,28.81700509,910,12.38888889,47.6195651,-122.3629921,47.6195668,-122.3629943,14.45812893,-11.10760736,47.61956893,-122.3630068,0.803782023,-7.829999924,-6.135643972,VFR_alt,154.5678102,0.078423703,1.400529282,1.415799334,0.084516078,8.357037544,-7.829999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.84,0,0,0.14,0,0
CNL_W25,2025_01_27_10-36-28.jpg,1/27/2025,10:36:28,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60419355,2.316623656,31.51463535,920,12.52777778,47.6195586,-122.3629775,47.6195562,-122.3629853,13.27513027,-10.43343401,47.61955829,-122.3629979,0.828537619,-7.879999638,-6.209885618,VFR_alt,148.2893258,0.086602506,1.443664033,1.504712264,0.089874279,8.408960342,-7.879999638,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0.7,0.1,0,0.16,0,0
CNL_W25,2025_01_27_10-36-40.jpg,1/27/2025,10:36:40,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60753913,2.259304348,30.74323357,927,12.61111111,47.619551,-122.3629734,47.61955,-122.3629772,12.57971859,-9.830492496,47.61955203,-122.3629898,0.801847795,-7.879999638,-6.182657446,VFR_alt,144.3844562,0.081855002,1.397159037,1.408989199,0.096128149,8.408058167,-7.879999638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.6,0.02,0,0.36,0,0
CNL_W25,2025_01_27_10-36-55.jpg,1/27/2025,10:36:55,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60419298,2.230175439,30.3397414,936,12.75,47.6195431,-122.3629693,47.6195423,-122.3629697,11.7250452,-9.263323307,47.61954434,-122.3629823,0.802127165,-7.809999943,-6.112296572,VFR_alt,144.3696647,0.083711771,1.397645817,1.410245569,0.07545568,8.339752197,-7.809999943,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.06,0.02,0.54,0,0
CNL_W25,2025_01_27_10-37-07.jpg,1/27/2025,10:37:07,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60931356,1.932076271,26.29300292,943,12.83333333,47.6195417,-122.362961,47.6195348,-122.3629654,10.89556885,-8.941676617,47.61953688,-122.362978,0.796059278,-7.839999676,-6.135879181,VFR_alt,145.194149,0.066794512,1.387072985,1.388676383,0.060936054,8.368562698,-7.839999676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.36,0.04,0,0.58,0,0
CNL_W25,2025_01_27_10-37-22.jpg,1/27/2025,10:37:22,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.61233143,1.831371429,24.9287688,953,12.97222222,47.6195345,-122.3629534,47.6195289,-122.3629558,10.23866558,-8.223378658,47.61953098,-122.3629685,0.616799983,-7.779999733,-5.8964391,VFR_alt,147.0312781,0.059349001,1.074727243,1.130990406,0.117152832,8.309296608,-7.779999733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.06,0,0,0.9,0,0
CNL_W25,2025_01_27_10-37-34.jpg,1/27/2025,10:37:34,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59762582,2.355557987,32.02865298,961,13.08333333,47.6195261,-122.3629403,47.6195233,-122.3629454,9.611335754,-7.440293789,47.61952541,-122.3629579,0.83356672,-7.75,-6.083223024,VFR_alt,145.0581149,0.093198858,1.45242686,1.52268743,0.100246257,8.274923325,-7.75,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.02,0,0.72,0,0
CNL_W25,2025_01_27_10-37-46.jpg,1/27/2025,10:37:46,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59772848,2.420242826,32.90891998,970,13.19444444,47.6195147,-122.3629373,47.6195157,-122.3629364,8.761991501,-6.764390469,47.61951777,-122.3629489,0.823973497,-7.699999809,-6.023750332,VFR_alt,143.9198404,0.104262224,1.435711396,1.4884559,0.119606459,8.224632263,-7.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.18,0.02,0,0.76,0,0
CNL_W25,2025_01_27_10-37-58.jpg,1/27/2025,10:37:58,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.61112848,2.01608137,27.43962349,978,13.30555556,47.6195017,-122.3629355,47.619506,-122.3629326,7.680256844,-6.477939129,47.61950804,-122.3629451,0.818800851,-7.779999733,-6.098765358,VFR_alt,144.1372968,0.060616105,1.426698452,1.46921392,0.068546011,8.3028965,-7.779999733,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0,0.74,0,0
CNL_W25,2025_01_27_10-38-10.jpg,1/27/2025,10:38:10,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59723491,2.583318966,35.12606022,985,13.41666667,47.6194968,-122.3629284,47.6194981,-122.3629269,6.800278664,-6.053816319,47.61950012,-122.3629394,0.847909449,-7.779999733,-6.128089165,VFR_alt,143.7759784,0.095973887,1.477417979,1.57542234,0.083571574,8.305344582,-7.779999733,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.9,0,0
CNL_W25,2025_01_27_10-38-19.jpg,1/27/2025,10:38:19,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59745726,2.29241453,31.17089521,991,13.5,47.6194896,-122.3629224,47.619491,-122.3629212,6.020449638,-5.623179913,47.61949311,-122.3629337,0.81660256,-7.809999943,-6.126927359,VFR_alt,144.052547,0.089858396,1.422868097,1.461287117,0.105225341,8.335522652,-7.809999943,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.02,0.06,0.04,0,0.82,0,0
CNL_W25,2025_01_27_10-38-31.jpg,1/27/2025,10:38:31,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.605897,2.240600858,30.48471528,999,13.61111111,47.6194805,-122.3629155,47.6194815,-122.3629149,4.95493412,-5.152407169,47.61948353,-122.3629274,0.82197424,-7.879999638,-6.20241716,VFR_alt,143.7750627,0.079605142,1.432227842,1.480743247,0.088065885,8.403207779,-7.879999638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0.9,0,0
CNL_W25,2025_01_27_10-38-40.jpg,1/27/2025,10:38:40,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60246022,2.319311828,31.54863333,1005,13.66666667,47.6194736,-122.3629083,47.6194761,-122.3629081,4.351876259,-4.642172337,47.6194781,-122.3629206,0.82890321,-7.859999657,-6.189342975,VFR_alt,149.7657235,0.091662042,1.444301048,1.505584515,0.104358955,8.391643524,-7.859999657,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.02,0,0.78,0.02,0
CNL_W25,2025_01_27_10-38-46.jpg,1/27/2025,10:38:46,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.57643333,4.757244444,64.557606,1011,13.75,47.619466,-122.3629055,47.6194693,-122.3629046,3.598038673,-4.382908344,47.61947132,-122.3629172,0.870111078,-7.879999638,-6.250489496,VFR_alt,163.6543671,0.223914593,1.516102636,1.659798048,0.220802225,8.396552086,-7.879999638,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0.14,0.1,0,0.7,0,0
CNL_W25,2025_01_27_10-38-55.jpg,1/27/2025,10:38:55,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60141685,2.677861771,36.41907417,1020,13.88888889,47.6194468,-122.3628949,47.6194554,-122.362896,2.056355476,-3.734566212,47.61945746,-122.3629086,0.844837982,-8.059999466,-6.405014883,VFR_alt,156.4437084,0.152880097,1.472066181,1.564048148,0.20270746,8.582579613,-8.059999466,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.86,0.02,0,0.08,0,0
CNL_W25,2025_01_27_10-39-01.jpg,1/27/2025,10:39:01,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.61383405,1.957931034,26.65339353,1024,13.94444444,47.6194487,-122.3628865,47.6194475,-122.3628899,1.174718857,-3.275353432,47.61944953,-122.3629025,0.823706886,-8.13999939,-6.463664614,VFR_alt,154.9316672,0.119830431,1.435246847,1.486785737,0.138175176,8.660014153,-8.13999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.08,0.04,0.22,0,0
CNL_W25,2025_01_27_10-39-07.jpg,1/27/2025,10:39:07,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59638758,2.979143469,40.50051692,1028,14,47.6194429,-122.3628834,47.6194432,-122.3628846,0.694293976,-2.875891685,47.61944521,-122.3628971,0.773169143,-8.210000038,-6.482836633,VFR_alt,153.9223066,0.121890622,1.347188658,1.31006062,0.1356665,8.738232613,-8.210000038,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0.58,0,0,0.36,0,0
CNL_W25,2025_01_27_10-39-17.jpg,1/27/2025,10:39:17,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.59459914,2.821918103,38.36271226,1035,14.08333333,47.6194305,-122.3628785,47.6194329,-122.3628782,-0.44828558,-2.402268887,47.61943493,-122.3628908,0.860905149,-8.199999809,-6.559959977,VFR_alt,166.535834,0.143592041,1.500062002,1.6242684,0.13744942,8.723896027,-8.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.36,0.22,0.02,0.26,0,0
CNL_W25,2025_01_27_10-39-26.jpg,1/27/2025,10:39:26,Centennial Park,2,CNL_W25_T2,21,SURFTRAK,13.60651678,2.239821029,30.47288268,1041,14.16666667,47.6194198,-122.3628755,47.6194258,-122.3628747,-1.211778164,-2.147110939,47.61942806,-122.3628874,0.778344492,-8.349999428,-6.626755744,VFR_alt,166.9663086,0.08167057,1.356206312,1.327814012,0.088816569,8.874689102,-8.349999428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.6,0.08,0.02,0.24,0.02,0
EBM_S24,2024_10_09_10-17-38.jpg,10/9/2024,10:17:38,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.6194859,1.91626898,26.09716095,0,0,47.6271079,-122.3916024,47.6271238,-122.391587,0,0,47.6271079,-122.3916024,0.847071567,-9.130000114,-6.818626983,VFR_alt,260.6548189,0.074182292,1.475958034,1.573335751,0,9.253196716,-9.130000114,0,0.02,0,0,0,0,0,0,0,0.54,0,0,0,0.04,0.04,0,0,0.06,0,0,0,0,0.2,0,0,0,0,0,0,0.1
EBM_S24,2024_10_09_10-17-47.jpg,10/9/2024,10:17:47,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.60938344,2.067843137,28.14178789,5,0.055555556,47.6271051,-122.391601,47.6271239,-122.3915969,0.02413559,-0.745258331,47.62710812,-122.3916123,0.495076244,-9.229999542,-6.566675644,VFR_alt,333.727653,0.05956619,0.86263285,0.53787307,0.043148256,9.363741875,-9.229999542,0,0.08,0,0,0,0,0,0,0,0.3,0,0,0,0.02,0.04,0,0,0.02,0.04,0,0,0,0.42,0,0,0,0,0,0,0.08
EBM_S24,2024_10_09_10-17-56.jpg,10/9/2024,10:17:56,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.58783478,3.166956522,42.91186957,10,0.138888889,47.6271095,-122.3916161,47.627124,-122.3916025,0.03030014,-1.166874886,47.62710817,-122.3916179,0.74632606,-8.819999695,-6.408151514,VFR_alt,325.9170923,0.06558685,1.30041662,1.221351296,0.061860354,8.947642326,-8.819999695,0,0,0,0,0,0,0,0,0.02,0.26,0,0,0,0.04,0.02,0,0,0,0.16,0,0,0,0.44,0,0,0,0,0,0,0.06
EBM_S24,2024_10_09_10-18-05.jpg,10/9/2024,10:18:05,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.59038612,3.973318872,53.9919564,18,0.25,47.6271193,-122.3916315,47.6271267,-122.3916128,0.33442688,-1.922925949,47.62711091,-122.391628,0.825010822,-8.429999352,-6.097298372,VFR_alt,266.943402,0.110748938,1.437518857,1.492741698,0.125317223,8.55602932,-8.429999352,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0.02,0,0,0,0,0.04,0,0,0,0.12,0,0,0,0,0,0,0
EBM_S24,2024_10_09_10-18-14.jpg,10/9/2024,10:18:14,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.59406074,2.96010846,40.23993651,24,0.333333333,47.627118,-122.3916609,47.6271229,-122.39163,-0.102458954,-3.215653896,47.62710698,-122.3916452,0.915184368,-8.88999939,-6.648144088,VFR_alt,264.3624096,0.119270944,1.594639428,1.836354711,0.150059313,8.997281075,-8.88999939,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.02,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.02
EBM_S24,2024_10_09_10-18-23.jpg,10/9/2024,10:18:23,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.63075717,1.590883002,21.68435728,29,0.388888889,47.627116,-122.3916513,47.6271215,-122.3916438,-0.250930786,-4.25551939,47.62710564,-122.391659,0.504701982,-9.519999504,-6.868445843,VFR_alt,277.9426611,0.052038508,0.879404969,0.55821378,0.068489962,9.640966415,-9.519999504,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.04,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.02
EBM_S24,2024_10_09_10-18-32.jpg,10/9/2024,10:18:32,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.59217241,2.397931034,32.59346828,34,0.444444444,47.6271178,-122.391641,47.6271206,-122.3916493,-0.351528168,-4.66746521,47.62710474,-122.3916645,0.845991379,-9.18999958,-6.880531095,VFR_alt,267.0646088,0.062961615,1.474075887,1.58841731,0.04765598,9.29942131,-9.18999958,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0.04,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
EBM_S24,2024_10_09_10-18-42.jpg,10/9/2024,10:18:42,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.60705652,2.138630435,29.1005677,39,0.527777778,47.6271257,-122.3916666,47.6271216,-122.3916625,-0.237474442,-5.650143862,47.62710576,-122.3916776,0.503760859,-9.699999809,-7.04907699,VFR_alt,295.1412764,0.108690602,0.877765134,0.562092992,0.122582658,9.828370094,-9.699999809,0,0.02,0,0,0,0,0,0,0,0.64,0.02,0,0,0.06,0,0,0,0.04,0.02,0,0,0,0.16,0,0,0,0,0,0,0.04
EBM_S24,2024_10_09_10-18-51.jpg,10/9/2024,10:18:51,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.63801499,1.42,19.36598128,45,0.611111111,47.6271358,-122.3916799,47.6271264,-122.3916733,0.287448883,-6.469883442,47.62711049,-122.3916885,0.727237656,-9.710000038,-7.283045752,VFR_alt,312.722713,0.093954706,1.267156523,1.162893897,0.107712013,9.82611084,-9.710000038,0,0.1,0,0,0,0,0,0,0,0.78,0,0,0,0.02,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.04
EBM_S24,2024_10_09_10-19-00.jpg,10/9/2024,10:19:00,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.62549781,1.775833333,24.19659279,50,0.666666667,47.6271448,-122.3917023,47.6271313,-122.3916828,0.834747314,-7.181150794,47.62711541,-122.3916979,0.791600858,-9.399999619,-7.037600477,VFR_alt,296.6230424,0.023575382,1.379304525,1.37473229,0.048661066,9.525634766,-9.399999619,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.06
EBM_S24,2024_10_09_10-19-09.jpg,10/9/2024,10:19:09,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.60798678,2.294713656,31.2265385,57,0.777777778,47.6271519,-122.3917238,47.6271358,-122.3916972,1.340009689,-8.25750643,47.62711995,-122.3917123,0.724383236,-9.979999542,-7.550207777,VFR_alt,292.0574903,0.092272308,1.262182911,1.150526728,0.144195154,10.1056385,-9.979999542,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.02,0,0,0,0,0,0
EBM_S24,2024_10_09_10-19-18.jpg,10/9/2024,10:19:18,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.61545934,1.721516484,23.43930879,61,0.833333333,47.6271602,-122.3917128,47.6271392,-122.391706,1.713134766,-8.924204603,47.62712331,-122.3917211,0.736835149,-9.88999939,-7.472182403,VFR_alt,291.263464,0.050082359,1.283879427,1.18997584,0.07076755,10.01369762,-9.88999939,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0.02,0,0,0,0,0,0,0,0,0.12,0,0,0.1,0,0,0,0
EBM_S24,2024_10_09_10-19-27.jpg,10/9/2024,10:19:27,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.63643326,1.478665208,20.16364967,66,0.888888889,47.6271662,-122.3917265,47.6271439,-122.3917188,2.236000061,-9.872094452,47.62712801,-122.3917337,0.639365394,-9.949999809,-7.434031599,VFR_alt,293.2707302,0.100492771,1.114045762,0.897675116,0.106850163,10.07711983,-9.949999809,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.12
EBM_S24,2024_10_09_10-19-36.jpg,10/9/2024,10:19:36,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.61838581,1.853858093,25.24655712,70,0.944444444,47.6271726,-122.391742,47.6271491,-122.39173,2.799688339,-10.71377945,47.62713308,-122.3917449,0.787294879,-9.819999695,-7.451172969,VFR_alt,300.546127,0.085181883,1.371801684,1.361611606,0.146304473,9.940745354,-9.819999695,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.02,0,0,0,0.02
EBM_S24,2024_10_09_10-19-45.jpg,10/9/2024,10:19:45,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.61514565,2.176695652,29.63599096,75,1.027777778,47.6271752,-122.3917509,47.6271549,-122.3917407,3.447788239,-11.51930118,47.62713891,-122.3917557,0.641913044,-9.769999504,-7.25499421,VFR_alt,316.6463813,0.100529121,1.118484849,0.904229362,0.100737459,9.908102036,-9.769999504,0,0.04,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.02,0,0,0,0
EBM_S24,2024_10_09_10-19-54.jpg,10/9/2024,10:19:54,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.63705616,1.360064795,18.5473132,79,1.055555556,47.627187,-122.3917646,47.6271607,-122.3917493,4.10704422,-12.16833162,47.62714484,-122.3917643,0.875853119,-9.309999466,-7.028226582,VFR_alt,301.8381865,0.045793208,1.526107707,1.682408734,0.0751515,9.449894905,-9.309999466,0,0.02,0,0,0,0,0,0,0,0.6,0,0,0.02,0,0.04,0,0,0.04,0,0,0,0,0.08,0,0.02,0.04,0.04,0,0,0.1
EBM_S24,2024_10_09_10-20-03.jpg,10/9/2024,10:20:03,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.64471806,1.234625551,16.84538802,83,1.138888889,47.6271964,-122.3917483,47.627167,-122.3917591,4.797338486,-12.90866446,47.62715105,-122.3917741,0.630198233,-9.399999619,-6.872050153,VFR_alt,296.7683144,0.086202311,1.098072679,0.870757817,0.122710584,9.524503708,-9.399999619,0,0,0,0,0,0,0.02,0,0,0.88,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0.04
EBM_S24,2024_10_09_10-20-12.jpg,10/9/2024,10:20:12,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.61269935,2.58,35.12076431,88,1.194444444,47.6271963,-122.3917484,47.627173,-122.3917671,5.458902359,-13.50908327,47.627157,-122.3917821,0.820784303,-9.519999504,-7.182343257,VFR_alt,304.257412,0.082630183,1.430154468,1.476996245,0.077403154,9.622013092,-9.519999504,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
EBM_S24,2024_10_09_10-20-21.jpg,10/9/2024,10:20:21,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.66533405,1.13496788,15.50990756,93,1.277777778,47.6271963,-122.3917531,47.6271772,-122.3917733,5.94420433,-13.9753046,47.62716136,-122.3917883,0.726638081,-9.559999466,-7.128092133,VFR_alt,312.0228373,0.046739578,1.266111808,1.157084075,0.045423974,9.692079544,-9.559999466,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04
EBM_S24,2024_10_09_10-20-30.jpg,10/9/2024,10:20:30,Elliott Bay Marina,2,EBM_S24_T2,21,SURFTRAK,13.6406841,1.574640523,21.47918096,97,1.333333333,47.6271903,-122.3917561,47.62718,-122.3917766,6.263650894,-14.22328138,47.62716424,-122.3917916,0.72206969,-9.569999695,-7.133559032,VFR_alt,308.5709866,0.060536528,1.258151733,1.145717955,0.046393705,9.694664955,-9.569999695,0,0.04,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.02,0,0,0,0.02
