Transect_key,Date,Time,Latitude,Longitude,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz
N_6,9/10/2025,9:29:20,47.624902300000002,-122.3714719,34.809082031250000,26.619262695312500,47.624968779117651,-122.3710494,0.839591811,-10.58779144,NEDz,19.641842636819788,0.111417533,1.462925125049376,1.544638522072576,0.131980534,10.587791442871094
N_6,9/10/2025,9:29:21,47.624902300000002,-122.3714719,34.903320312500000,26.710205078125000,47.624969626713614,-122.3710481,0.846459298,-10.56864166,NEDz,19.764443538797774,0.120367164,1.474891200637889,1.570052170287172,0.130963242,10.568641662597656
N_6,9/10/2025,9:29:22,47.624897500000003,-122.3714689,34.992675781250000,26.783325195312500,47.624970430392679,-122.3710472,0.850513982,-10.54127312,NEDz,19.695011084906731,0.120517258,1.481956181521791,1.585200506896474,0.115459739,10.541273117065430
N_6,9/10/2025,9:29:23,47.624894300000001,-122.3714686,35.071289062500000,26.847290039062500,47.624971137454594,-122.3710463,0.834947895,-10.52298069,NEDz,19.472151940400128,0.101924868,1.454833453859792,1.527774891062357,0.101348652,10.522980690002440
N_6,9/10/2025,9:29:24,47.624894300000001,-122.3714686,35.147949218750000,26.926513671875000,47.624971826949754,-122.3710453,0.828660699,-10.51613998,NEDz,19.468460337498382,0.092787587,1.443878490461669,1.504805959489768,0.110241388,10.516139984130859
N_6,9/10/2025,9:29:25,47.624892199999998,-122.3714678,35.226074218750000,27.011474609375000,47.624972529619967,-122.3710441,0.818221148,-10.5156765,NEDz,19.781766787982409,0.094766445,1.425688364618999,1.467149940743259,0.115420434,10.515676498413086
N_6,9/10/2025,9:29:26,47.624900400000001,-122.3714713,35.303222656250000,27.111694335937500,47.624973223506814,-122.3710428,0.799383864,-10.51472378,NEDz,19.919816299127504,0.106665139,1.392865824160969,1.400508792816252,0.1264748,10.514723777770996
N_6,9/10/2025,9:29:27,47.624900400000001,-122.3714713,35.391113281250000,27.220092773437500,47.624974014010803,-122.3710414,0.797081328,-10.51059532,NEDz,19.770538886215967,0.117209454,1.388853828410434,1.392631776555318,0.139552797,10.510595321655272
N_6,9/10/2025,9:29:28,47.624900400000001,-122.3714713,35.488769531250000,27.317504882812500,47.624974892348575,-122.3710401,0.81468897,-10.49155903,NEDz,19.449383146339496,0.115255125,1.419533810914380,1.454963322901172,0.137934268,10.491559028625488
N_6,9/10/2025,9:29:29,47.624900400000001,-122.3714713,35.589843750000000,27.406250000000000,47.624975801428171,-122.3710389,0.804928878,-10.45732594,NEDz,19.627054329643190,0.109518776,1.402527589800884,1.419913087830406,0.134505366,10.457325935363770
